"tt0426883","Alpha Dog","6.9","122 mins.","Nick Cassavetes","Emile Hirsch;Justin Timberlake;Anton Yelchin","Biography;Crime;Drama","A drama based on the life of Jesse James Hollywood, a drug dealer who became one of the youngest men ever to be on the FBI's most wanted list."
"tt0420223","Stranger Than Fiction","7.7","113 mins.","Marc Forster","Will Ferrell;Emma Thompson;Dustin Hoffman","Comedy;Drama;Fantasy;Romance","An IRS auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death."
"tt0415306","Talladega Nights: The Ballad of Ricky Bobby","6.5","108 mins.","Adam McKay","Will Ferrell;John C. Reilly;Sacha Baron Cohen","Action;Comedy;Sport","#1 NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test."
"tt0479143","Rocky Balboa","7.2","102 mins.","Sylvester Stallone","Sylvester Stallone;Antonio Tarver;Milo Ventimiglia","Drama;Sport","Rocky Balboa comes out of retirement to step into the ring for the last time and face the heavyweight champ Mason 'The Line' Dixon."
"tt0397078","Just My Luck","5.2","103 mins.","Donald Petrie","Lindsay Lohan;Chris Pine;Samaire Armstrong","Comedy;Fantasy;Romance","Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his."
"tt0475394","Smokin' Aces","6.7","109 mins.","Joe Carnahan","Jeremy Piven;Ryan Reynolds;Ray Liotta","Action;Crime;Drama;Thriller","When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing."
"tt0401445","A Good Year","6.9","117 mins.","Ridley Scott","Russell Crowe;Abbie Cornish;Albert Finney","Comedy;Drama;Romance","A British investment broker inherits his uncle's chateau and vineyard in Provence, where he spent much of his childhood. He discovers a new laid-back lifestyle as he tries to renovate the estate to be sold."
"tt0384793","Accepted","6.4","93 mins.","Steve Pink","Justin Long;Jonah Hill;Blake Lively","Comedy","A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown."
"tt0417148","Snakes on a Plane","5.7","105 mins.","David R. Ellis","Samuel L. Jackson;Julianna Margulies;Nathan Phillips","Action;Thriller","An FBI agent takes on a plane full of deadly and poisonous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss."
"tt0429591","Aquamarine","5.1","104 mins.","Elizabeth Allen","Emma Roberts;Joanna 'JoJo' Levesque;Sara Paxton","Comedy;Family;Fantasy;Romance","Two teenage girls discover a mermaid in their beach club's swimming pool."
"tt0429591","Aquamarine","5.1","104 mins.","Elizabeth Allen","Emma Roberts;Joanna 'JoJo' Levesque;Sara Paxton","Comedy;Family;Fantasy;Romance","Two teenage girls discover a mermaid in their beach club's swimming pool."
"tt0453467","Deja Vu","7.0","126 mins.","Tony Scott","Denzel Washington;Paula Patton;Jim Caviezel","Action;Sci-Fi;Thriller","An A.T.F. agent travels back in time to save a woman from being murdered, falling in love with her in the process."
